Date;ISIN;YL017
04/04/2014;IT0003745541;2.351
07/04/2014;IT0003745541;2.334
08/04/2014;IT0003745541;2.381
09/04/2014;IT0003745541;2.364
10/04/2014;IT0003745541;2.355
11/04/2014;IT0003745541;2.38
14/04/2014;IT0003745541;2.364
15/04/2014;IT0003745541;2.32
16/04/2014;IT0003745541;2.305
17/04/2014;IT0003745541;2.307
18/04/2014;IT0003745541;#N/A N/A
21/04/2014;IT0003745541;#N/A N/A
22/04/2014;IT0003745541;2.299
23/04/2014;IT0003745541;2.305
24/04/2014;IT0003745541;2.315
25/04/2014;IT0003745541;2.295
28/04/2014;IT0003745541;2.313
29/04/2014;IT0003745541;2.302
30/04/2014;IT0003745541;2.284
01/05/2014;IT0003745541;2.286
02/05/2014;IT0003745541;2.282
05/05/2014;IT0003745541;2.258
06/05/2014;IT0003745541;2.247
07/05/2014;IT0003745541;2.262
08/05/2014;IT0003745541;2.187
09/05/2014;IT0003745541;2.236
12/05/2014;IT0003745541;2.257
13/05/2014;IT0003745541;2.232
14/05/2014;IT0003745541;2.193
15/05/2014;IT0003745541;2.337
16/05/2014;IT0003745541;2.319
19/05/2014;IT0003745541;2.403
20/05/2014;IT0003745541;2.522
21/05/2014;IT0003745541;2.481
22/05/2014;IT0003745541;2.509
23/05/2014;IT0003745541;2.396
26/05/2014;IT0003745541;2.264
27/05/2014;IT0003745541;2.279
28/05/2014;IT0003745541;2.231
29/05/2014;IT0003745541;2.199
30/05/2014;IT0003745541;2.189
02/06/2014;IT0003745541;2.194
03/06/2014;IT0003745541;2.204
04/06/2014;IT0003745541;2.223
05/06/2014;IT0003745541;2.183
06/06/2014;IT0003745541;2.101
09/06/2014;IT0003745541;2.034
10/06/2014;IT0003745541;2.125
11/06/2014;IT0003745541;2.133
12/06/2014;IT0003745541;2.164
13/06/2014;IT0003745541;2.129
16/06/2014;IT0003745541;2.123
17/06/2014;IT0003745541;2.158
18/06/2014;IT0003745541;2.184
19/06/2014;IT0003745541;2.173
20/06/2014;IT0003745541;2.191
23/06/2014;IT0003745541;2.163
24/06/2014;IT0003745541;2.146
25/06/2014;IT0003745541;2.131
26/06/2014;IT0003745541;2.131
27/06/2014;IT0003745541;2.132
30/06/2014;IT0003745541;2.134
01/07/2014;IT0003745541;2.124
02/07/2014;IT0003745541;2.181
03/07/2014;IT0003745541;2.149
04/07/2014;IT0003745541;2.136
07/07/2014;IT0003745541;2.133
08/07/2014;IT0003745541;2.172
09/07/2014;IT0003745541;2.213
10/07/2014;IT0003745541;2.279
11/07/2014;IT0003745541;2.248
14/07/2014;IT0003745541;2.232
15/07/2014;IT0003745541;2.202
16/07/2014;IT0003745541;2.165
17/07/2014;IT0003745541;2.142
18/07/2014;IT0003745541;2.133
21/07/2014;IT0003745541;2.12
22/07/2014;IT0003745541;2.118
23/07/2014;IT0003745541;2.11
24/07/2014;IT0003745541;2.116
25/07/2014;IT0003745541;2.121
28/07/2014;IT0003745541;2.099
29/07/2014;IT0003745541;2.049
30/07/2014;IT0003745541;2.075
31/07/2014;IT0003745541;2.055
01/08/2014;IT0003745541;2.115
04/08/2014;IT0003745541;2.084
05/08/2014;IT0003745541;2.111
06/08/2014;IT0003745541;2.163
07/08/2014;IT0003745541;2.198
08/08/2014;IT0003745541;2.2
11/08/2014;IT0003745541;2.184
12/08/2014;IT0003745541;2.167
13/08/2014;IT0003745541;2.154
14/08/2014;IT0003745541;2.138
15/08/2014;IT0003745541;2.093
18/08/2014;IT0003745541;2.128
19/08/2014;IT0003745541;2.103
20/08/2014;IT0003745541;2.082
21/08/2014;IT0003745541;2.077
22/08/2014;IT0003745541;2.068
25/08/2014;IT0003745541;2.036
26/08/2014;IT0003745541;1.948
27/08/2014;IT0003745541;1.84
28/08/2014;IT0003745541;1.871
29/08/2014;IT0003745541;1.862
01/09/2014;IT0003745541;1.897
02/09/2014;IT0003745541;1.91
03/09/2014;IT0003745541;1.924
04/09/2014;IT0003745541;1.857
05/09/2014;IT0003745541;1.776
08/09/2014;IT0003745541;1.82
09/09/2014;IT0003745541;1.883
10/09/2014;IT0003745541;1.889
11/09/2014;IT0003745541;1.904
12/09/2014;IT0003745541;1.875
15/09/2014;IT0003745541;1.859
16/09/2014;IT0003745541;1.839
17/09/2014;IT0003745541;1.809
18/09/2014;IT0003745541;1.843
19/09/2014;IT0003745541;1.815
22/09/2014;IT0003745541;1.812
23/09/2014;IT0003745541;1.822
24/09/2014;IT0003745541;1.797
25/09/2014;IT0003745541;1.797
26/09/2014;IT0003745541;1.814
29/09/2014;IT0003745541;1.795
30/09/2014;IT0003745541;1.749
01/10/2014;IT0003745541;1.72
02/10/2014;IT0003745541;1.777
03/10/2014;IT0003745541;1.777
06/10/2014;IT0003745541;1.813
07/10/2014;IT0003745541;1.818
08/10/2014;IT0003745541;1.805
09/10/2014;IT0003745541;1.758
10/10/2014;IT0003745541;1.744
13/10/2014;IT0003745541;1.772
14/10/2014;IT0003745541;1.787
15/10/2014;IT0003745541;1.906
16/10/2014;IT0003745541;1.997
17/10/2014;IT0003745541;1.937
20/10/2014;IT0003745541;2.011
21/10/2014;IT0003745541;1.956
22/10/2014;IT0003745541;1.984
23/10/2014;IT0003745541;2.029
24/10/2014;IT0003745541;2.038
27/10/2014;IT0003745541;2.064
28/10/2014;IT0003745541;2.046
29/10/2014;IT0003745541;2.01
30/10/2014;IT0003745541;1.984
31/10/2014;IT0003745541;1.918
03/11/2014;IT0003745541;1.945
04/11/2014;IT0003745541;1.967
05/11/2014;IT0003745541;1.946
06/11/2014;IT0003745541;1.897
07/11/2014;IT0003745541;1.879
10/11/2014;IT0003745541;1.852
11/11/2014;IT0003745541;1.844
12/11/2014;IT0003745541;1.871
13/11/2014;IT0003745541;1.908
14/11/2014;IT0003745541;1.917
17/11/2014;IT0003745541;1.921
18/11/2014;IT0003745541;1.926
19/11/2014;IT0003745541;1.915
20/11/2014;IT0003745541;1.918
21/11/2014;IT0003745541;1.819
24/11/2014;IT0003745541;1.802
25/11/2014;IT0003745541;1.759
26/11/2014;IT0003745541;1.75
27/11/2014;IT0003745541;1.668
28/11/2014;IT0003745541;1.673
01/12/2014;IT0003745541;1.678
02/12/2014;IT0003745541;1.66
03/12/2014;IT0003745541;1.557
04/12/2014;IT0003745541;1.591
05/12/2014;IT0003745541;1.536
08/12/2014;IT0003745541;1.529
09/12/2014;IT0003745541;1.596
10/12/2014;IT0003745541;1.676
11/12/2014;IT0003745541;1.72
12/12/2014;IT0003745541;1.759
15/12/2014;IT0003745541;1.714
16/12/2014;IT0003745541;1.772
17/12/2014;IT0003745541;1.713
18/12/2014;IT0003745541;1.648
19/12/2014;IT0003745541;1.641
22/12/2014;IT0003745541;1.579
23/12/2014;IT0003745541;1.596
24/12/2014;IT0003745541;1.589
25/12/2014;IT0003745541;#N/A N/A
26/12/2014;IT0003745541;#N/A N/A
29/12/2014;IT0003745541;1.612
30/12/2014;IT0003745541;1.622
31/12/2014;IT0003745541;1.613
01/01/2015;IT0003745541;#N/A N/A
02/01/2015;IT0003745541;1.562
05/01/2015;IT0003745541;1.663
06/01/2015;IT0003745541;1.672
07/01/2015;IT0003745541;1.706
08/01/2015;IT0003745541;1.69
09/01/2015;IT0003745541;1.715
12/01/2015;IT0003745541;1.682
13/01/2015;IT0003745541;1.685
14/01/2015;IT0003745541;1.605
15/01/2015;IT0003745541;1.59
16/01/2015;IT0003745541;1.529
19/01/2015;IT0003745541;1.504
20/01/2015;IT0003745541;1.483
21/01/2015;IT0003745541;1.453
22/01/2015;IT0003745541;1.156
23/01/2015;IT0003745541;1.013
26/01/2015;IT0003745541;0.927
27/01/2015;IT0003745541;0.964
28/01/2015;IT0003745541;1.089
29/01/2015;IT0003745541;1.141
30/01/2015;IT0003745541;1.09
02/02/2015;IT0003745541;1.064
03/02/2015;IT0003745541;0.976
04/02/2015;IT0003745541;0.929
05/02/2015;IT0003745541;0.931
06/02/2015;IT0003745541;0.942
09/02/2015;IT0003745541;1.028
10/02/2015;IT0003745541;1.013
11/02/2015;IT0003745541;1.047
12/02/2015;IT0003745541;1.001
13/02/2015;IT0003745541;0.914
16/02/2015;IT0003745541;0.95
17/02/2015;IT0003745541;0.934
18/02/2015;IT0003745541;0.899
19/02/2015;IT0003745541;0.905
20/02/2015;IT0003745541;0.873
23/02/2015;IT0003745541;0.828
24/02/2015;IT0003745541;0.831
25/02/2015;IT0003745541;0.816
26/02/2015;IT0003745541;0.659
27/02/2015;IT0003745541;0.564
02/03/2015;IT0003745541;0.55
03/03/2015;IT0003745541;0.547
04/03/2015;IT0003745541;0.503
05/03/2015;IT0003745541;0.38
06/03/2015;IT0003745541;0.366
09/03/2015;IT0003745541;0.357
10/03/2015;IT0003745541;0.245
11/03/2015;IT0003745541;0.058
12/03/2015;IT0003745541;-0.033
13/03/2015;IT0003745541;0.005
16/03/2015;IT0003745541;0.018
17/03/2015;IT0003745541;0.093
18/03/2015;IT0003745541;0.197
19/03/2015;IT0003745541;0.162
20/03/2015;IT0003745541;0.111
23/03/2015;IT0003745541;0.222
24/03/2015;IT0003745541;0.326
25/03/2015;IT0003745541;0.318
26/03/2015;IT0003745541;0.261
27/03/2015;IT0003745541;0.3
30/03/2015;IT0003745541;0.297
31/03/2015;IT0003745541;0.18
01/04/2015;IT0003745541;0.212
02/04/2015;IT0003745541;0.225
03/04/2015;IT0003745541;#N/A N/A
06/04/2015;IT0003745541;#N/A N/A
07/04/2015;IT0003745541;0.202
08/04/2015;IT0003745541;0.246
09/04/2015;IT0003745541;0.305
10/04/2015;IT0003745541;0.288
13/04/2015;IT0003745541;0.323
14/04/2015;IT0003745541;0.362
15/04/2015;IT0003745541;0.317
16/04/2015;IT0003745541;0.421
17/04/2015;IT0003745541;0.532
20/04/2015;IT0003745541;0.536
21/04/2015;IT0003745541;0.555
22/04/2015;IT0003745541;0.509
23/04/2015;IT0003745541;0.535
24/04/2015;IT0003745541;0.584
27/04/2015;IT0003745541;0.545
28/04/2015;IT0003745541;0.575
29/04/2015;IT0003745541;0.679
30/04/2015;IT0003745541;0.665
01/05/2015;IT0003745541;0.667
04/05/2015;IT0003745541;0.708
05/05/2015;IT0003745541;0.999
06/05/2015;IT0003745541;1.08
07/05/2015;IT0003745541;0.99
08/05/2015;IT0003745541;0.933
11/05/2015;IT0003745541;1.004
12/05/2015;IT0003745541;1.067
13/05/2015;IT0003745541;1.093
14/05/2015;IT0003745541;1.061
15/05/2015;IT0003745541;1.014
18/05/2015;IT0003745541;1.111
19/05/2015;IT0003745541;1.045
20/05/2015;IT0003745541;1.116
21/05/2015;IT0003745541;1.124
22/05/2015;IT0003745541;1.13
25/05/2015;IT0003745541;1.195
26/05/2015;IT0003745541;1.258
27/05/2015;IT0003745541;1.237
28/05/2015;IT0003745541;1.224
29/05/2015;IT0003745541;1.167
01/06/2015;IT0003745541;1.263
02/06/2015;IT0003745541;1.387
03/06/2015;IT0003745541;1.481
04/06/2015;IT0003745541;1.439
05/06/2015;IT0003745541;1.486
08/06/2015;IT0003745541;1.525
09/06/2015;IT0003745541;1.537
10/06/2015;IT0003745541;1.559
11/06/2015;IT0003745541;1.467
12/06/2015;IT0003745541;1.556
15/06/2015;IT0003745541;1.713
16/06/2015;IT0003745541;1.71
17/06/2015;IT0003745541;1.679
18/06/2015;IT0003745541;1.603
19/06/2015;IT0003745541;1.626
22/06/2015;IT0003745541;1.47
23/06/2015;IT0003745541;1.411
24/06/2015;IT0003745541;1.447
25/06/2015;IT0003745541;1.44
26/06/2015;IT0003745541;1.465
29/06/2015;IT0003745541;1.749
30/06/2015;IT0003745541;1.665
01/07/2015;IT0003745541;1.601
02/07/2015;IT0003745541;1.621
03/07/2015;IT0003745541;1.547
06/07/2015;IT0003745541;1.656
07/07/2015;IT0003745541;1.552
08/07/2015;IT0003745541;1.487
09/07/2015;IT0003745541;1.488
10/07/2015;IT0003745541;1.44
13/07/2015;IT0003745541;1.477
14/07/2015;IT0003745541;1.482
15/07/2015;IT0003745541;1.413
16/07/2015;IT0003745541;1.421
17/07/2015;IT0003745541;1.362
20/07/2015;IT0003745541;1.333
21/07/2015;IT0003745541;1.415
22/07/2015;IT0003745541;1.398
23/07/2015;IT0003745541;1.359
24/07/2015;IT0003745541;1.335
27/07/2015;IT0003745541;1.346
28/07/2015;IT0003745541;1.321
29/07/2015;IT0003745541;1.3
30/07/2015;IT0003745541;1.213
31/07/2015;IT0003745541;1.13
03/08/2015;IT0003745541;1.149
04/08/2015;IT0003745541;1.125
05/08/2015;IT0003745541;1.241
06/08/2015;IT0003745541;1.216
07/08/2015;IT0003745541;1.201
10/08/2015;IT0003745541;1.209
11/08/2015;IT0003745541;1.199
12/08/2015;IT0003745541;1.286
13/08/2015;IT0003745541;1.259
14/08/2015;IT0003745541;1.261
17/08/2015;IT0003745541;1.213
18/08/2015;IT0003745541;1.263
19/08/2015;IT0003745541;1.271
20/08/2015;IT0003745541;1.294
21/08/2015;IT0003745541;1.332
24/08/2015;IT0003745541;1.403
25/08/2015;IT0003745541;1.457
26/08/2015;IT0003745541;1.503
27/08/2015;IT0003745541;1.443
28/08/2015;IT0003745541;1.385
31/08/2015;IT0003745541;1.377
01/09/2015;IT0003745541;1.444
02/09/2015;IT0003745541;1.443
03/09/2015;IT0003745541;1.374
04/09/2015;IT0003745541;1.362
07/09/2015;IT0003745541;1.408
08/09/2015;IT0003745541;1.388
09/09/2015;IT0003745541;1.366
10/09/2015;IT0003745541;1.417
11/09/2015;IT0003745541;1.413
14/09/2015;IT0003745541;1.429
15/09/2015;IT0003745541;1.446
16/09/2015;IT0003745541;1.452
17/09/2015;IT0003745541;1.442
18/09/2015;IT0003745541;1.337
21/09/2015;IT0003745541;1.361
22/09/2015;IT0003745541;1.3
23/09/2015;IT0003745541;1.275
24/09/2015;IT0003745541;1.283
25/09/2015;IT0003745541;1.314
28/09/2015;IT0003745541;1.276
29/09/2015;IT0003745541;1.313
30/09/2015;IT0003745541;1.296
01/10/2015;IT0003745541;1.263
02/10/2015;IT0003745541;1.233
05/10/2015;IT0003745541;1.244
06/10/2015;IT0003745541;1.29
07/10/2015;IT0003745541;1.274
08/10/2015;IT0003745541;1.251
09/10/2015;IT0003745541;1.204
12/10/2015;IT0003745541;1.206
13/10/2015;IT0003745541;1.21
14/10/2015;IT0003745541;1.204
15/10/2015;IT0003745541;1.26
16/10/2015;IT0003745541;1.222
19/10/2015;IT0003745541;1.215
20/10/2015;IT0003745541;1.248
21/10/2015;IT0003745541;1.193
22/10/2015;IT0003745541;1.024
23/10/2015;IT0003745541;1.023
26/10/2015;IT0003745541;1.006
27/10/2015;IT0003745541;0.969
28/10/2015;IT0003745541;0.94
29/10/2015;IT0003745541;1.005
30/10/2015;IT0003745541;1.027
02/11/2015;IT0003745541;1.093
03/11/2015;IT0003745541;1.077
04/11/2015;IT0003745541;1.074
05/11/2015;IT0003745541;1.124
06/11/2015;IT0003745541;1.195
09/11/2015;IT0003745541;1.219
10/11/2015;IT0003745541;1.179
11/11/2015;IT0003745541;1.14
12/11/2015;IT0003745541;1.097
13/11/2015;IT0003745541;1.07
16/11/2015;IT0003745541;1.083
17/11/2015;IT0003745541;1.063
18/11/2015;IT0003745541;1.042
19/11/2015;IT0003745541;1.019
20/11/2015;IT0003745541;1.006
23/11/2015;IT0003745541;1.04
24/11/2015;IT0003745541;1.03
25/11/2015;IT0003745541;0.978
26/11/2015;IT0003745541;0.988
27/11/2015;IT0003745541;0.975
30/11/2015;IT0003745541;0.942
01/12/2015;IT0003745541;0.934
02/12/2015;IT0003745541;0.903
03/12/2015;IT0003745541;1.088
04/12/2015;IT0003745541;1.091
07/12/2015;IT0003745541;1.038
08/12/2015;IT0003745541;1.007
09/12/2015;IT0003745541;1.019
10/12/2015;IT0003745541;1
11/12/2015;IT0003745541;1.014
14/12/2015;IT0003745541;1.091
15/12/2015;IT0003745541;1.065
16/12/2015;IT0003745541;1.079
17/12/2015;IT0003745541;1.013
18/12/2015;IT0003745541;0.988
21/12/2015;IT0003745541;1.016
22/12/2015;IT0003745541;1.047
23/12/2015;IT0003745541;1.063
24/12/2015;IT0003745541;#N/A N/A
25/12/2015;IT0003745541;#N/A N/A
28/12/2015;IT0003745541;1.063
29/12/2015;IT0003745541;1.035
30/12/2015;IT0003745541;1.032
31/12/2015;IT0003745541;1.031
01/01/2016;IT0003745541;#N/A N/A
04/01/2016;IT0003745541;0.996
05/01/2016;IT0003745541;0.991
06/01/2016;IT0003745541;1.012
07/01/2016;IT0003745541;1.06
08/01/2016;IT0003745541;1.016
11/01/2016;IT0003745541;1.055
12/01/2016;IT0003745541;1.094
13/01/2016;IT0003745541;1.036
14/01/2016;IT0003745541;1.05
15/01/2016;IT0003745541;1.06
18/01/2016;IT0003745541;1.116
19/01/2016;IT0003745541;1.111
20/01/2016;IT0003745541;1.245
21/01/2016;IT0003745541;1.186
22/01/2016;IT0003745541;1.167
25/01/2016;IT0003745541;1.153
26/01/2016;IT0003745541;1.133
27/01/2016;IT0003745541;1.134
28/01/2016;IT0003745541;1.153
29/01/2016;IT0003745541;1.083
01/02/2016;IT0003745541;1.17
02/02/2016;IT0003745541;1.222
03/02/2016;IT0003745541;1.187
04/02/2016;IT0003745541;1.221
05/02/2016;IT0003745541;1.218
08/02/2016;IT0003745541;1.328
09/02/2016;IT0003745541;1.36
10/02/2016;IT0003745541;1.34
11/02/2016;IT0003745541;1.466
12/02/2016;IT0003745541;1.384
15/02/2016;IT0003745541;1.284
16/02/2016;IT0003745541;1.295
17/02/2016;IT0003745541;1.276
18/02/2016;IT0003745541;1.256
19/02/2016;IT0003745541;1.272
22/02/2016;IT0003745541;1.229
23/02/2016;IT0003745541;1.243
24/02/2016;IT0003745541;1.285
25/02/2016;IT0003745541;1.276
26/02/2016;IT0003745541;1.226
29/02/2016;IT0003745541;1.233
01/03/2016;IT0003745541;1.202
02/03/2016;IT0003745541;1.236
03/03/2016;IT0003745541;1.147
04/03/2016;IT0003745541;1.161
07/03/2016;IT0003745541;1.133
08/03/2016;IT0003745541;1.104
09/03/2016;IT0003745541;1.075
10/03/2016;IT0003745541;1.102
11/03/2016;IT0003745541;0.994
14/03/2016;IT0003745541;1.009
15/03/2016;IT0003745541;1.054
16/03/2016;IT0003745541;1.025
17/03/2016;IT0003745541;0.951
18/03/2016;IT0003745541;0.896
21/03/2016;IT0003745541;0.901
22/03/2016;IT0003745541;0.922
23/03/2016;IT0003745541;0.957
24/03/2016;IT0003745541;0.956
25/03/2016;IT0003745541;#N/A N/A
28/03/2016;IT0003745541;#N/A N/A
29/03/2016;IT0003745541;0.917
30/03/2016;IT0003745541;0.883
31/03/2016;IT0003745541;0.907
01/04/2016;IT0003745541;0.912
04/04/2016;IT0003745541;0.917
05/04/2016;IT0003745541;0.944
06/04/2016;IT0003745541;0.946
07/04/2016;IT0003745541;1.009
08/04/2016;IT0003745541;0.934
11/04/2016;IT0003745541;0.962
12/04/2016;IT0003745541;0.99
13/04/2016;IT0003745541;0.935
14/04/2016;IT0003745541;0.979
15/04/2016;IT0003745541;0.977
18/04/2016;IT0003745541;0.999
19/04/2016;IT0003745541;1.057
20/04/2016;IT0003745541;1.057
21/04/2016;IT0003745541;1.096
22/04/2016;IT0003745541;1.103
25/04/2016;IT0003745541;1.145
26/04/2016;IT0003745541;1.127
27/04/2016;IT0003745541;1.104
28/04/2016;IT0003745541;1.053
29/04/2016;IT0003745541;1.029
02/05/2016;IT0003745541;1.015
03/05/2016;IT0003745541;1.009
04/05/2016;IT0003745541;1.063
05/05/2016;IT0003745541;1.082
06/05/2016;IT0003745541;1.079
09/05/2016;IT0003745541;1.053
10/05/2016;IT0003745541;1.128
11/05/2016;IT0003745541;1.082
12/05/2016;IT0003745541;1.075
13/05/2016;IT0003745541;1.062
16/05/2016;IT0003745541;1.049
17/05/2016;IT0003745541;1.02
18/05/2016;IT0003745541;1.063
19/05/2016;IT0003745541;1.059
20/05/2016;IT0003745541;1.06
23/05/2016;IT0003745541;1.061
24/05/2016;IT0003745541;1.014
25/05/2016;IT0003745541;0.963
26/05/2016;IT0003745541;0.982
27/05/2016;IT0003745541;0.985
30/05/2016;IT0003745541;0.984
31/05/2016;IT0003745541;0.978
01/06/2016;IT0003745541;0.997
02/06/2016;IT0003745541;1.019
03/06/2016;IT0003745541;0.976
06/06/2016;IT0003745541;1.013
07/06/2016;IT0003745541;0.965
08/06/2016;IT0003745541;0.943
09/06/2016;IT0003745541;0.943
10/06/2016;IT0003745541;0.951
13/06/2016;IT0003745541;1.032
14/06/2016;IT0003745541;1.092
15/06/2016;IT0003745541;1.073
16/06/2016;IT0003745541;1.125
17/06/2016;IT0003745541;1.082
20/06/2016;IT0003745541;1.001
21/06/2016;IT0003745541;1.023
22/06/2016;IT0003745541;1.007
23/06/2016;IT0003745541;0.981
24/06/2016;IT0003745541;1.141
27/06/2016;IT0003745541;1.109
28/06/2016;IT0003745541;0.966
29/06/2016;IT0003745541;0.928
30/06/2016;IT0003745541;0.801
01/07/2016;IT0003745541;0.846
04/07/2016;IT0003745541;0.864
05/07/2016;IT0003745541;0.904
06/07/2016;IT0003745541;0.881
07/07/2016;IT0003745541;0.86
08/07/2016;IT0003745541;0.839
11/07/2016;IT0003745541;0.846
12/07/2016;IT0003745541;0.83
13/07/2016;IT0003745541;0.818
14/07/2016;IT0003745541;0.774
15/07/2016;IT0003745541;0.797
18/07/2016;IT0003745541;0.781
19/07/2016;IT0003745541;0.777
20/07/2016;IT0003745541;0.792
21/07/2016;IT0003745541;0.802
22/07/2016;IT0003745541;0.804
25/07/2016;IT0003745541;0.795
26/07/2016;IT0003745541;0.779
27/07/2016;IT0003745541;0.758
28/07/2016;IT0003745541;0.733
29/07/2016;IT0003745541;0.707
01/08/2016;IT0003745541;0.692
02/08/2016;IT0003745541;0.702
03/08/2016;IT0003745541;0.695
04/08/2016;IT0003745541;0.624
05/08/2016;IT0003745541;0.606
08/08/2016;IT0003745541;0.57
09/08/2016;IT0003745541;0.57
10/08/2016;IT0003745541;0.519
11/08/2016;IT0003745541;0.51
12/08/2016;IT0003745541;0.493
15/08/2016;IT0003745541;0.518
16/08/2016;IT0003745541;0.57
17/08/2016;IT0003745541;0.584
18/08/2016;IT0003745541;0.548
19/08/2016;IT0003745541;0.598
22/08/2016;IT0003745541;0.581
23/08/2016;IT0003745541;0.601
24/08/2016;IT0003745541;0.598
25/08/2016;IT0003745541;0.61
26/08/2016;IT0003745541;0.592
29/08/2016;IT0003745541;0.561
30/08/2016;IT0003745541;0.571
31/08/2016;IT0003745541;0.619
01/09/2016;IT0003745541;0.667
02/09/2016;IT0003745541;0.69
05/09/2016;IT0003745541;0.681
06/09/2016;IT0003745541;0.617
07/09/2016;IT0003745541;0.577
08/09/2016;IT0003745541;0.655
09/09/2016;IT0003745541;0.747
12/09/2016;IT0003745541;0.767
13/09/2016;IT0003745541;0.812
14/09/2016;IT0003745541;0.802
15/09/2016;IT0003745541;0.851
16/09/2016;IT0003745541;0.853
19/09/2016;IT0003745541;0.819
20/09/2016;IT0003745541;0.742
21/09/2016;IT0003745541;0.763
22/09/2016;IT0003745541;0.641
23/09/2016;IT0003745541;0.654
26/09/2016;IT0003745541;0.66
27/09/2016;IT0003745541;0.72
28/09/2016;IT0003745541;0.695
29/09/2016;IT0003745541;0.695
30/09/2016;IT0003745541;0.659
03/10/2016;IT0003745541;0.721
04/10/2016;IT0003745541;0.767
05/10/2016;IT0003745541;0.807
06/10/2016;IT0003745541;0.792
07/10/2016;IT0003745541;0.839
10/10/2016;IT0003745541;0.846
11/10/2016;IT0003745541;0.824
12/10/2016;IT0003745541;0.862
13/10/2016;IT0003745541;0.847
14/10/2016;IT0003745541;0.853
17/10/2016;IT0003745541;0.85
18/10/2016;IT0003745541;0.792
19/10/2016;IT0003745541;0.772
20/10/2016;IT0003745541;0.763
21/10/2016;IT0003745541;0.765
24/10/2016;IT0003745541;0.774
25/10/2016;IT0003745541;0.785
26/10/2016;IT0003745541;0.87
27/10/2016;IT0003745541;0.929
28/10/2016;IT0003745541;0.99
31/10/2016;IT0003745541;1.02
01/11/2016;IT0003745541;1.109
02/11/2016;IT0003745541;1.071
03/11/2016;IT0003745541;1.102
04/11/2016;IT0003745541;1.15
07/11/2016;IT0003745541;1.1
08/11/2016;IT0003745541;1.094
09/11/2016;IT0003745541;1.121
10/11/2016;IT0003745541;1.224
11/11/2016;IT0003745541;1.309
14/11/2016;IT0003745541;1.34
15/11/2016;IT0003745541;1.232
16/11/2016;IT0003745541;1.314
17/11/2016;IT0003745541;1.37
18/11/2016;IT0003745541;1.333
21/11/2016;IT0003745541;1.297
22/11/2016;IT0003745541;1.243
23/11/2016;IT0003745541;1.336
24/11/2016;IT0003745541;1.355
25/11/2016;IT0003745541;1.34
28/11/2016;IT0003745541;1.325
29/11/2016;IT0003745541;1.245
30/11/2016;IT0003745541;1.246
01/12/2016;IT0003745541;1.293
02/12/2016;IT0003745541;1.163
05/12/2016;IT0003745541;1.215
06/12/2016;IT0003745541;1.109
07/12/2016;IT0003745541;1.058
08/12/2016;IT0003745541;1.143
09/12/2016;IT0003745541;1.177
12/12/2016;IT0003745541;1.137
13/12/2016;IT0003745541;1.007
14/12/2016;IT0003745541;0.978
15/12/2016;IT0003745541;1.026
16/12/2016;IT0003745541;1.046
19/12/2016;IT0003745541;0.977
20/12/2016;IT0003745541;0.963
21/12/2016;IT0003745541;0.941
22/12/2016;IT0003745541;0.984
23/12/2016;IT0003745541;0.953
26/12/2016;IT0003745541;#N/A N/A
27/12/2016;IT0003745541;0.972
28/12/2016;IT0003745541;0.951
29/12/2016;IT0003745541;0.918
30/12/2016;IT0003745541;0.947
02/01/2017;IT0003745541;0.9
03/01/2017;IT0003745541;0.933
04/01/2017;IT0003745541;0.935
05/01/2017;IT0003745541;1.007
06/01/2017;IT0003745541;1.039
09/01/2017;IT0003745541;1
10/01/2017;IT0003745541;0.992
11/01/2017;IT0003745541;0.948
12/01/2017;IT0003745541;0.986
13/01/2017;IT0003745541;1.007
16/01/2017;IT0003745541;1.054
17/01/2017;IT0003745541;1.081
18/01/2017;IT0003745541;1.113
19/01/2017;IT0003745541;1.137
20/01/2017;IT0003745541;1.17
23/01/2017;IT0003745541;1.108
24/01/2017;IT0003745541;1.142
25/01/2017;IT0003745541;1.175
26/01/2017;IT0003745541;1.283
27/01/2017;IT0003745541;1.255
30/01/2017;IT0003745541;1.338
31/01/2017;IT0003745541;1.282
01/02/2017;IT0003745541;1.354
02/02/2017;IT0003745541;1.318
03/02/2017;IT0003745541;1.361
06/02/2017;IT0003745541;1.457
07/02/2017;IT0003745541;1.46
08/02/2017;IT0003745541;1.37
09/02/2017;IT0003745541;1.315
10/02/2017;IT0003745541;1.407
13/02/2017;IT0003745541;1.358
14/02/2017;IT0003745541;1.365
15/02/2017;IT0003745541;1.373
16/02/2017;IT0003745541;1.262
17/02/2017;IT0003745541;1.301
20/02/2017;IT0003745541;1.296
21/02/2017;IT0003745541;1.344
22/02/2017;IT0003745541;1.339
23/02/2017;IT0003745541;1.345
24/02/2017;IT0003745541;1.312
27/02/2017;IT0003745541;1.27
28/02/2017;IT0003745541;1.213
01/03/2017;IT0003745541;1.26
02/03/2017;IT0003745541;1.255
03/03/2017;IT0003745541;1.216
06/03/2017;IT0003745541;1.314
07/03/2017;IT0003745541;1.375
08/03/2017;IT0003745541;1.42
09/03/2017;IT0003745541;1.446
10/03/2017;IT0003745541;1.49
13/03/2017;IT0003745541;1.473
14/03/2017;IT0003745541;1.463
15/03/2017;IT0003745541;1.427
16/03/2017;IT0003745541;1.518
17/03/2017;IT0003745541;1.531
20/03/2017;IT0003745541;1.548
21/03/2017;IT0003745541;1.54
22/03/2017;IT0003745541;1.508
